VendorNumber,VendorName,Brand,Description,Volume,TotalPurchaseQuantity,ActualPrice,PurchasePrice,TotalPurchaseDollars,TotalSalesDollars,TotalSalesQuantity,AverageSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio
9815,WINE GROUP INC,6446,Franzia Tap Wh Grenache Cal,5000.0,481,14.99,9.8,4713.799999999991,7592.499999999981,450.0,3503.9199999999823,337.5,27100.41,-1835.1000000000013,0.3791504774448465,0.9355509355509356,1.6106962535533953
7153,PINE STATE TRADING CO,2802,SW4 London Dry Gin,750.0,249,29.99,18.93,4713.57,12819.86999999996,513.0,6672.32999999996,404.3900000000016,15884.819999999998,3392.7299999999595,0.6323231046804676,2.060240963855421,2.7197792755809207
9165,ULTRA BEVERAGE COMPANY LLP,5171,Fernet-Branca Italian Liquer,50.0,2566,2.49,1.83,4695.779999999999,3142.37999999998,1262.0,819.2100000000024,65.60999999999969,68054.70000000003,-6249.1800000000185,-0.4943386859641509,0.4918160561184723,0.6691923386529992
9744,FREDERICK WILDMAN & SONS,19360,Finca La Linda Cab Svgn,750.0,631,10.99,7.43,4688.329999999997,8189.209999999915,779.0,5276.969999999933,86.33999999999979,3999.93,-1187.450000000079,0.42749911163591536,1.2345483359746434,1.7467221803925748
3664,WILLIAM GRANT & SONS INC,717,Balvenie 30 Yr Single Barrel,750.0,6,999.99,781.24,4687.44,2999.9700000000003,3.0,2999.9700000000003,2.37,30234.42000000001,-6374.909999999999,-0.5624956249562493,0.5,0.640001792022938
10754,PERFECTA WINES,11449,Cambridge & Sunset Pnt Nr,750.0,530,16.99,8.84,4685.199999999998,6808.099999999973,490.0,2946.859999999987,54.659999999999926,28720.52,-2562.300000000023,0.3118197441283153,0.9245283018867924,1.4531076581575977
4425,MARTIGNETTI COMPANIES,39681,Jaume Serra Cristalino Brut,187.0,1774,3.99,2.64,4683.359999999999,6168.539999999957,1546.0,1967.070000000004,43.97000000000011,144929.24,-3198.1800000000403,0.24076685893257865,0.8714768883878241,1.31711847904068
1703,ALISA CARR BEVERAGES,90087,Ch Mouton Rothschild 12 Paui,750.0,15,469.99,311.25,4668.75,16919.64,36.0,7049.849999999998,4.039999999999999,172.00000000000003,7582.139999999999,0.7240632779420839,2.4,3.6240192771084336
4692,KOBRAND CORPORATION,5322,Linie Aquavit,750.0,268,22.99,17.42,4668.56,10921.61999999995,438.0,7104.149999999957,345.1700000000003,9139.38,1584.499999999949,0.5725396049304021,1.6343283582089552,2.3393980156622063
9751,VINEDREA WINES LLC,1542,Bowen's American Whiskey,750.0,205,29.99,22.72,4657.599999999999,11385.599999999944,440.0,8196.859999999948,346.9600000000002,24.53,2070.399999999945,0.5909218662169738,2.1463414634146343,2.4445207832359896
4425,MARTIGNETTI COMPANIES,33719,Dom Le Sang des Cailloux Va,750.0,216,32.99,21.56,4656.96,2672.1899999999973,81.0,2111.36,8.940000000000001,144929.24,-6641.730000000003,-0.7427503283823398,0.375,0.5738056586270867
9165,ULTRA BEVERAGE COMPANY LLP,18278,Cecchi Nobile Montepulciano,750.0,289,24.99,16.1,4652.9,7201.999999999975,300.0,4586.089999999977,33.25999999999994,68054.70000000003,-2103.8000000000247,0.3539433490697007,1.038062283737024,1.547851877323814
9625,WESTERN SPIRITS BEVERAGE CO,2880,Bird Dog Chocolate Whiskey,750.0,422,15.99,11.02,4650.44,8970.269999999942,573.0,5846.259999999949,451.7000000000026,1933.19,-330.61000000005697,0.48157190363277474,1.3578199052132702,1.9289078022724608
10754,PERFECTA WINES,23897,Michel Chapoutier Vigne Rose,750.0,436,15.99,10.66,4647.76,6987.629999999973,437.0,3693.689999999978,48.58999999999991,28720.52,-2307.890000000028,0.3348588863462979,1.0022935779816513,1.5034403669724712
90046,CANDIA VINEYARDS,11480,Candia Vyds Noiret Vault RSV,750.0,462,14.99,10.06,4647.719999999998,6640.569999999942,443.0,5096.599999999957,48.95999999999984,194.13000000000005,-2654.8700000000545,0.3001022502586316,0.9588744588744588,1.428780133054475
3089,SIDNEY FRANK IMPORTING CO,5054,Jagermeister Spice,50.0,3273,1.99,1.42,4647.660000000001,12369.839999999436,6216.0,5850.599999999592,319.15000000001027,8549.550000000001,3074.5199999994347,0.6242748491492038,1.8991750687442712,2.6615199907048783
660,SAZERAC NORTH AMERICA INC.,4365,Calypso Silver Rum,50.0,6365,0.99,0.73,4646.449999999999,2226.5100000000057,2249.0,882.0900000000066,116.15999999999865,17932.329999999994,-7066.389999999992,-1.0868758730030348,0.3533385703063629,0.4791851843880825
7153,PINE STATE TRADING CO,27220,Poggio Antico 10 Rsva BdMont,750.0,60,119.99,77.41,4644.599999999999,229.98,2.0,114.99,0.22,15884.819999999998,-9059.22,-19.195669188625097,0.0333333333333333,0.0495155664642811
7153,PINE STATE TRADING CO,17617,Nostor Tinto Priorat,750.0,449,15.99,10.34,4642.659999999998,7242.489999999967,451.0,4259.349999999971,50.05999999999992,15884.819999999998,-2042.830000000029,0.35896908383718595,1.0044543429844095,1.559987162531818
9744,FREDERICK WILDMAN & SONS,25426,Fattoire Barbi 13 MdScansano,750.0,348,19.99,13.33,4638.84,1619.1900000000005,81.0,1199.4000000000003,8.950000000000006,3999.93,-7658.49,-1.864913938450706,0.2327586206896551,0.3490506247251469
4425,MARTIGNETTI COMPANIES,14666,Raymond Family Clsc Cab Svgn,750.0,397,19.99,11.68,4636.959999999999,7258.129999999958,387.0,4967.339999999967,42.75999999999989,144929.24,-2015.79000000004,0.3611357195310602,0.9748110831234256,1.565277681929531
10754,PERFECTA WINES,26804,L Aubry Fils Brut 1er Cru,750.0,168,39.99,27.58,4633.44,4318.919999999991,108.0,3439.1399999999926,11.909999999999991,28720.52,-4947.960000000008,-0.07282376149593169,0.6428571428571429,0.9321195483269432
1392,CONSTELLATION BRANDS INC,13693,Toasted Head Untamed Red,750.0,611,10.99,7.58,4631.380000000001,6142.649999999945,535.0,4567.009999999953,59.11999999999982,79528.99,-3120.110000000057,0.2460289940009536,0.8756137479541735,1.326310948356633
3960,DIAGEO NORTH AMERICA INC,1779,Forged Oak Bourbon Whiskey,750.0,99,64.99,46.76,4629.24,6434.00999999999,99.0,4549.299999999992,78.05000000000005,257032.0700000001,-2824.4700000000093,0.28050469302969583,1.0,1.389863130881093
4425,MARTIGNETTI COMPANIES,22645,Gaston & Ravaut Bourgog Vlg,750.0,207,33.99,22.36,4628.52,5144.389999999988,161.0,3374.9399999999905,17.84999999999998,144929.24,-4112.650000000013,0.10027816709075098,0.7777777777777778,1.1114546334465416
9552,M S WALKER INC,27163,Rio Madre 14 Rioja Tempranlo,750.0,648,10.99,7.14,4626.719999999998,2989.2799999999925,272.0,1879.290000000001,30.179999999999943,55551.81999999999,-6264.160000000004,-0.5477707006369461,0.419753086419753,0.6460905349794225
8673,STE MICHELLE WINE ESTATES,37422,Stags Leap Fay Cab Svgn Napa,750.0,61,115.99,75.81,4624.41,4647.619999999998,38.0,2913.7599999999984,4.220000000000001,15919.700000000004,-4601.200000000002,0.004993953894681198,0.6229508196721312,1.0050190186423775
1587,VINEYARD BRANDS INC,17024,Marques de Caceres Albarino,750.0,530,12.99,8.72,4621.6,6843.70999999995,529.0,4338.61999999996,58.60999999999988,6070.089999999999,-2399.4900000000507,0.3246937698996547,0.9981132075471698,1.4808096763025682
10754,PERFECTA WINES,27367,Ch Haut Bommes Sauternes 10,375.0,335,19.99,13.79,4619.649999999999,2858.569999999995,143.0,2138.93,8.299999999999988,28720.52,-6380.730000000002,-0.6160702728986894,0.426865671641791,0.6187849728875555
4425,MARTIGNETTI COMPANIES,39334,Michael David Chard,750.0,442,16.99,10.45,4618.9,6523.919999999963,408.0,4125.419999999973,45.17999999999989,144929.24,-2713.8800000000365,0.29200542005419655,0.9230769230769232,1.412440191387552
17035,PERNOD RICARD USA,1667,Redbreast 21 Yr Old Irish,750.0,30,199.99,153.84,4615.2,11749.529999999992,47.0,10999.559999999992,37.11999999999997,123780.21999999996,2519.129999999992,0.6072013093289687,1.5666666666666669,2.545833333333332
6785,PALM BAY INTERNATIONAL INC,23423,Santa Rita RSV Chard,750.0,678,10.99,6.8,4610.400000000001,8522.859999999922,814.0,5041.189999999939,90.34999999999984,13605.409999999998,-697.9400000000787,0.45905482431953093,1.2005899705014749,1.8486161721325527
8735,SURVILLE ENTERPRISES CORP,16592,B & G Sauternes,750.0,412,19.99,11.18,4606.159999999996,6997.139999999953,386.0,5431.99999999996,42.62999999999988,263.32,-2215.1800000000394,0.34170818362930755,0.9368932038834952,1.5190831408374783
1392,CONSTELLATION BRANDS INC,11443,Ravenswood Petite Sirah Vnts,750.0,864,7.99,5.33,4605.120000000003,7078.17999999993,842.0,4547.089999999939,93.41999999999987,79528.99,-2132.060000000075,0.34939207536399924,0.9745370370370372,1.5370240080605777
9552,M S WALKER INC,26391,Pepperwood Grove Chard,750.0,894,7.99,5.15,4604.100000000005,8214.9799999999,1102.0,4318.159999999934,122.48999999999984,55551.81999999999,-993.2200000001104,0.4395482399226704,1.232662192393736,1.7842748854281816
10754,PERFECTA WINES,19577,Forma de Art Red,750.0,487,14.99,9.45,4602.150000000001,7130.219999999949,478.0,4734.829999999962,52.99999999999985,28720.52,-2074.080000000052,0.35455708239016004,0.9815195071868584,1.5493236856686436
10754,PERFECTA WINES,27316,W Selyum Pnt Nr Eastside Rd,750.0,84,81.99,54.66,4591.44,1147.86,14.0,819.9,1.55,28720.52,-8035.019999999999,-3.0,0.1666666666666666,0.25
8004,SAZERAC CO INC,2961,W.Laure Weller KY Bourbon,750.0,78,79.99,58.82,4587.96,7019.22,78.0,89.99,61.42,50293.62000000002,-2156.7,0.3463718190910101,1.0,1.5299217953077184
653,STATE WINE & SPIRITS,23795,Casa Silva Carmenere,750.0,424,19.99,10.8,4579.2,13671.449999999906,855.0,7035.599999999933,95.12999999999988,8014.98,4513.049999999906,0.6650538165300658,2.016509433962264,2.9855542452829984
6785,PALM BAY INTERNATIONAL INC,26419,Roscato Rosso,187.0,1898,3.49,2.41,4574.180000000003,5849.239999999942,1676.0,2394.139999999983,47.87000000000018,13605.409999999998,-3299.1200000000645,0.21798729407580322,0.8830347734457323,1.2787516013799058
9552,M S WALKER INC,25691,Tineta Avante 10 Tinto Fino,750.0,623,10.99,7.33,4566.59,6846.769999999981,623.0,2154.0399999999995,69.77000000000001,55551.81999999999,-2286.410000000019,0.3330300272975414,1.0,1.4993178717598867
2000,SOUTHERN WINE & SPIRITS NE,24684,F Coppola Vendetta Cab/Malbc,750.0,294,22.99,15.53,4565.820000000001,4593.039999999984,196.0,3166.64999999999,21.72999999999996,19016.59,-4538.600000000018,0.005926358141880556,0.6666666666666666,1.005961689247492
9552,M S WALKER INC,24486,Farmstead Long Meadow Chard,750.0,365,18.99,12.49,4558.85,2943.449999999995,155.0,2126.88,17.14999999999998,55551.81999999999,-6174.2500000000055,-0.5488117685029501,0.4246575342465753,0.6456562510282187
90024,VINILANDIA USA,16560,Badenhorst Secateurs Chen Bl,750.0,519,12.99,8.78,4556.819999999999,6785.2799999999625,472.0,4280.019999999968,52.2999999999999,2802.6400000000003,-2328.360000000035,0.3284256508205963,0.9094412331406552,1.4890384083637196
4425,MARTIGNETTI COMPANIES,41372,Fleur Petite Sirah Californa,750.0,468,16.99,9.73,4553.640000000004,6460.689999999973,431.0,3747.499999999976,47.85999999999992,144929.24,-2646.5900000000347,0.2951774500865971,0.9209401709401708,1.418796830667327
2000,SOUTHERN WINE & SPIRITS NE,27579,Zenato Amarone,750.0,105,64.99,43.33,4549.65,7739.839999999993,116.0,4205.3699999999935,12.929999999999994,19016.59,-1359.4600000000064,0.4121777711167151,1.1047619047619048,1.7011945973866107
3252,E & J GALLO WINERY,33879,Gallo Twin Valley Wh Merlot,1500.0,705,9.99,6.45,4547.249999999992,7048.039999999937,696.0,4544.509999999948,155.32999999999973,61966.91,-2046.4600000000464,0.3548206309839285,0.9872340425531916,1.5499565671559623
10754,PERFECTA WINES,24047,Kikkoman Plum Wine,750.0,784,8.99,5.8,4547.2,7012.199999999921,780.0,4926.519999999932,86.2599999999998,28720.52,-2082.200000000079,0.3515301902398604,0.9948979591836736,1.5420918367346763
4425,MARTIGNETTI COMPANIES,13061,P Michael Les Pavots Est Brd,750.0,36,187.99,126.17,4542.12,8459.55,45.0,3759.7999999999984,5.0200000000000005,144929.24,-624.6900000000005,0.46307782328847275,1.25,1.862467306015693
2496,DUGGANS DISTILLED PRODUCTS,1766,Duggans Dew O Kirkintilloch,50.0,6221,0.99,0.73,4541.329999999997,5676.659999999797,5734.0,2061.1800000000144,296.95000000000493,939.2699999999998,-3406.0000000001974,0.19999964768012185,0.9217167657932808,1.2499994495004327
1590,DIAGEO CHATEAU ESTATE WINES,18572,Butterfly Kiss Moscato,750.0,553,11.99,8.21,4540.130000000001,1653.4700000000005,553.0,122.58999999999992,62.20000000000001,7259.75,-7426.790000000002,-1.745819397993311,1.0,0.364190012180268
9165,ULTRA BEVERAGE COMPANY LLP,25736,Moulin de Gassac Guilhem Red,750.0,830,7.99,5.47,4540.1,5696.869999999966,713.0,2604.739999999987,79.3699999999999,68054.70000000003,-3383.3300000000345,0.2030536066296006,0.8590361445783132,1.2547895420805637
9552,M S WALKER INC,23045,El Enemigo 11 Cab Franc Mend,750.0,278,24.99,16.33,4539.74,6247.499999999979,250.0,3873.449999999984,27.699999999999942,55551.81999999999,-2831.9800000000205,0.27335094037614804,0.8992805755395683,1.3761801336640378
9744,FREDERICK WILDMAN & SONS,19364,Luigi Bosca Chard,750.0,387,16.99,11.72,4535.639999999999,4748.15999999998,334.0,2305.819999999996,37.16999999999993,3999.93,-4323.120000000017,0.04475839061867783,0.8630490956072352,1.046855570547923
7154,PREMIER DISTRIBUTORS,23514,Plantaze Vranac ProCorde Red,750.0,501,13.49,9.05,4534.049999999998,5733.2499999999845,425.0,2212.3599999999983,47.48999999999996,432.37000000000006,-3334.850000000012,0.20916583089870308,0.8483033932135728,1.2644875993868587
9552,M S WALKER INC,4844,Monteru Triple Toast Brandy,750.0,108,54.99,41.98,4533.840000000001,659.88,12.0,604.89,9.47,55551.81999999999,-8407.800000000003,-5.870703764320787,0.1111111111111111,0.1455454978561219
9819,TREASURY WINE ESTATES,23231,Stags Leap The Investor Red,750.0,122,54.99,37.16,4533.52,14217.479999999976,252.0,6228.879999999984,28.03999999999995,14836.570000000003,5150.439999999978,0.6811305519684214,2.065573770491804,3.1360796908362545
4425,MARTIGNETTI COMPANIES,13060,Peter Michael Belle Cote Cha,750.0,84,82.99,53.89,4526.759999999999,7115.16,84.0,847.9,9.45,144929.24,-1938.3599999999988,0.3637866189938105,1.0,1.5717996977971
4425,MARTIGNETTI COMPANIES,20162,Hess Select Pnt Nr,750.0,609,17.99,7.43,4524.869999999997,9642.639999999928,536.0,6818.209999999943,59.26999999999981,144929.24,592.8999999999342,0.5307436552645302,0.8801313628899836,2.1310313887470658
4425,MARTIGNETTI COMPANIES,20598,Perez Cruz Cab Svgn Rsva,750.0,415,15.99,10.88,4515.199999999999,5996.249999999971,375.0,3917.549999999976,41.5399999999999,144929.24,-3034.150000000027,0.24699603919115767,0.9036144578313252,1.3280142629340832
3960,DIAGEO NORTH AMERICA INC,823,Johnnie Walker Red Label,1000.0,221,27.99,20.43,4515.029999999999,7557.29999999998,270.0,4114.529999999984,283.50000000000057,257032.0700000001,-1472.7600000000175,0.4025604382517552,1.2217194570135748,1.6738094763489904
10754,PERFECTA WINES,42403,Hendry Chard Napa Unoaked,750.0,341,21.99,13.24,4514.840000000001,3738.299999999991,170.0,2638.7999999999947,18.829999999999977,28720.52,-5291.380000000011,-0.20772543669582746,0.4985337243401759,0.8280027642175559
1392,CONSTELLATION BRANDS INC,28266,Nathanson Creek Wh Znfdl,1500.0,842,9.99,5.36,4513.119999999995,7171.14999999993,885.0,3789.3099999999545,197.7599999999995,79528.99,-1855.090000000061,0.3706560314593838,1.0510688836104514,1.588956198815883
6785,PALM BAY INTERNATIONAL INC,26679,Mazzel Castello Fonterutoli,375.0,690,9.99,6.53,4505.700000000001,2907.09,291.0,929.0700000000006,16.400000000000002,13605.409999999998,-6104.310000000001,-0.5499004158797975,0.4217391304347826,0.6452027431919567
7153,PINE STATE TRADING CO,19216,Chronic Cellars Sofa King,750.0,326,19.99,13.79,4495.54,5695.039999999986,296.0,2232.819999999999,33.039999999999964,15884.819999999998,-3296.0400000000136,0.21062187447322395,0.9079754601226994,1.2668200038260111
4425,MARTIGNETTI COMPANIES,42735,Magnificent Wine Co House Re,750.0,555,13.99,8.1,4495.499999999996,6516.859999999953,514.0,4444.499999999961,56.93999999999989,144929.24,-2474.1400000000394,0.3101739181139339,0.926126126126126,1.4496407518629648
1128,BROWN-FORMAN CORP,2033,Canadian Mist,750.0,754,7.99,5.96,4493.840000000002,671.1600000000005,84.0,575.2800000000004,66.24999999999997,68601.68000000001,-8316.520000000004,-5.6956314440669855,0.1114058355437665,0.1493511117440764
653,STATE WINE & SPIRITS,23797,Mayu Carmenere Syrah,750.0,508,14.99,8.84,4490.719999999998,11937.809999999898,919.0,7001.609999999918,102.0299999999998,8014.98,2956.3699999999008,0.6238238001777514,1.809055118110236,2.658328731250201
9165,ULTRA BEVERAGE COMPANY LLP,25810,La Croix Belle Champ du Coq,750.0,724,8.99,6.2,4488.8,4360.149999999975,485.0,2616.089999999988,53.79999999999989,68054.70000000003,-4617.450000000025,-0.02950586562389501,0.669889502762431,0.9713397790055192
10754,PERFECTA WINES,13606,Neal Petite Syrah Rutherford,750.0,171,37.99,26.2,4480.2,303.92,8.0,189.95,0.89,28720.52,-8656.48,-13.741379310344826,0.0467836257309941,0.0678362573099415
9552,M S WALKER INC,27747,Mayacamas 14 Chardonnay Mt V,750.0,144,44.99,31.03,4468.320000000001,1259.72,28.0,944.79,3.0900000000000003,55551.81999999999,-7676.920000000001,-2.5470739529419237,0.1944444444444444,0.2819225122641171
9552,M S WALKER INC,13122,La Cana Albarino,750.0,469,15.99,9.52,4464.879999999996,7275.259999999973,474.0,3314.829999999982,52.82999999999993,55551.81999999999,-1654.5000000000182,0.3862927235590189,1.0106609808102345,1.6294413287703096
3664,WILLIAM GRANT & SONS INC,2711,Grant's Ale Cask Finish,750.0,297,19.99,15.03,4463.910000000001,9515.239999999929,476.0,8515.73999999993,375.7100000000015,30234.42000000001,587.4199999999273,0.5308673244185081,1.6026936026936027,2.1315931548798983
10754,PERFECTA WINES,42934,Valckenberg Dornfelder,750.0,543,11.99,8.21,4458.030000000002,6354.699999999992,530.0,995.1700000000006,59.510000000000005,28720.52,-2561.3600000000115,0.29846727618927604,0.9760589318600368,1.4254502549332304
4425,MARTIGNETTI COMPANIES,26478,Neveu Sancerre Cd Embouffant,750.0,359,18.99,12.41,4455.190000000001,5412.149999999982,285.0,2810.519999999992,31.709999999999948,144929.24,-3498.2300000000205,0.17681697661742266,0.7938718662952646,1.214796675338197
4425,MARTIGNETTI COMPANIES,26105,Spottswoode Svgn Bl Napa Vly,750.0,183,35.99,24.32,4450.56,6010.32999999999,167.0,2915.189999999995,18.589999999999996,144929.24,-2890.790000000009,0.25951486856794753,0.912568306010929,1.3504660087719278
9165,ULTRA BEVERAGE COMPANY LLP,24888,Armand de Brignac Brut Rose,750.0,16,439.99,278.14,4450.24,9239.779999999995,22.0,6719.839999999997,2.42,68054.70000000003,339.29999999999745,0.5183608267729316,1.375,2.076243079024951
90047,CRUSH WINES,16309,Mollydooker Two Left Feet,750.0,269,25.99,16.54,4449.259999999999,6221.069999999984,243.0,3641.0799999999863,26.959999999999965,1457.7299999999998,-2677.4500000000144,0.28480791889497936,0.9033457249070632,1.3982257723756275
10754,PERFECTA WINES,27013,Bouchard Aine & Fils Fixin,750.0,168,39.99,26.48,4448.640000000001,1599.6,40.0,759.8100000000001,4.45,28720.52,-7297.680000000002,-1.7810952738184556,0.238095238095238,0.3595705653862753
4425,MARTIGNETTI COMPANIES,24288,Olivier & Lafont Ventoux Bl,750.0,623,10.99,7.14,4448.219999999999,5934.599999999957,540.0,3769.569999999968,59.90999999999988,144929.24,-2961.840000000042,0.2504600141542763,0.8667736757624398,1.3341516381833538
10754,PERFECTA WINES,15650,Cuvee de Pena Rose,750.0,567,11.99,7.84,4445.28,4213.45999999998,354.0,2272.099999999997,39.32999999999992,28720.52,-4677.10000000002,-0.05501891557058114,0.6243386243386243,0.9478503041428168
90047,CRUSH WINES,23218,Tangent Chard,750.0,663,9.99,6.7,4442.099999999999,21428.55000000001,2145.0,9810.179999999831,239.10000000000323,1457.7299999999998,12544.350000000017,0.7927017927017929,3.235294117647059,4.823968393327484
4425,MARTIGNETTI COMPANIES,13064,Peter Michael MaBelleFille C,750.0,78,87.99,56.77,4428.06,2699.7300000000005,27.0,599.9399999999999,3.04,144929.24,-6156.389999999999,-0.6401862408463067,0.3461538461538461,0.609686860611645
9552,M S WALKER INC,27749,Wind Gap 13 Syrah Sonoma,750.0,168,39.99,26.31,4420.080000000001,319.92,8.0,159.96,0.89,55551.81999999999,-8520.240000000002,-12.816204051012756,0.0476190476190476,0.0723787804745615
9744,FREDERICK WILDMAN & SONS,45602,Luigi Bosca RSV Pnt Nr,750.0,338,19.99,13.07,4417.660000000001,4267.939999999982,306.0,2632.64999999999,33.94999999999994,3999.93,-4567.380000000019,-0.03508015576601805,0.9053254437869822,0.9661087544084384
8892,TRINCHERO FAMILY ESTATES,41032,Folie A Deux Amador Znfdl,750.0,382,16.99,11.56,4415.919999999998,7118.80999999996,419.0,4859.139999999965,46.40999999999988,11595.970000000005,-1713.030000000036,0.3796828402499824,1.0968586387434556,1.6120785702639455
4380,CHARLES JACQUIN ET CIE INC,26435,Savory & James Fino Sherry,750.0,658,9.99,6.7,4408.599999999994,4245.749999999968,425.0,3626.369999999967,46.81999999999984,1675.3900000000008,-4571.45000000002,-0.03835600306189178,0.6458966565349544,0.963060835639426
9819,TREASURY WINE ESTATES,17945,Ch St Jean Soiree Red,750.0,674,9.99,6.53,4401.22,9886.619999999912,738.0,6853.889999999922,81.76999999999985,14836.570000000003,1084.1799999999112,0.5548306701380209,1.0949554896142433,2.246336243132566
3252,E & J GALLO WINERY,25958,DarkHorse Rose,750.0,815,7.99,5.4,4401.000000000001,6511.84999999996,815.0,3323.8399999999674,90.73999999999997,61966.91,-2290.150000000041,0.3241551939924864,1.0,1.4796296296296203
6213,MHW LTD,4696,Blue Chair Bay Banana Rum,750.0,334,18.99,13.17,4398.78,10761.759999999917,724.0,7054.319999999925,570.6800000000023,9621.580000000002,1964.199999999917,0.5912583071913856,2.167664670658682,2.4465329023047118
9552,M S WALKER INC,26592,Broadside Margarita 13 Cab S,750.0,336,19.99,13.07,4391.52,3558.219999999992,178.0,2098.9500000000003,19.76999999999997,55551.81999999999,-5224.820000000007,-0.23419012877225417,0.5297619047619048,0.8102479323787646
6359,OLE SMOKY DISTILLERY LLC,1762,Ole Smoky Blue Flame,750.0,312,18.99,14.07,4389.84,5779.62999999997,337.0,3974.689999999976,265.5899999999996,1922.0,-3000.05000000003,0.24046348987737573,1.080128205128205,1.3165924042789643
4425,MARTIGNETTI COMPANIES,33953,L Bernard Cotes du Rhone,750.0,549,11.99,7.99,4386.510000000002,7883.679999999934,632.0,5247.789999999945,69.97999999999979,144929.24,-889.3400000000702,0.44359613784425056,1.151183970856102,1.7972556770644386
6785,PALM BAY INTERNATIONAL INC,27095,Bertani Villa Arvedi Amarone,750.0,215,29.99,20.4,4386.000000000001,4738.419999999996,158.0,1199.6,17.689999999999998,13605.409999999998,-4033.580000000005,0.07437500263800925,0.7348837209302326,1.0803511171910614
4425,MARTIGNETTI COMPANIES,35380,Liberty School Chard Cntrl C,750.0,510,15.99,8.6,4385.999999999997,10495.919999999916,808.0,6300.14999999993,89.65999999999984,144929.24,1723.91999999992,0.5821233393547176,1.584313725490196,2.3930506155950573
9165,ULTRA BEVERAGE COMPANY LLP,2049,Loch Lomond Single Grain Sco,750.0,216,27.99,20.28,4380.479999999999,251.91,9.0,195.93,7.090000000000001,68054.70000000003,-8509.049999999997,-16.389067524115752,0.0416666666666666,0.0575073964497041
9552,M S WALKER INC,25690,Cepa 21 Ribera Duero 06 Tnto,750.0,375,17.99,11.68,4380.0,6746.249999999977,375.0,2698.4999999999927,41.84999999999994,55551.81999999999,-2013.7500000000227,0.35075041689827463,1.0,1.540239726027392
480,BACARDI USA INC,4025,Bacardi Oakheart Spiced Rum,50.0,3197,1.79,1.37,4379.889999999999,9732.230000000074,5437.0,4585.97999999992,279.6500000000052,89286.26999999999,972.4500000000752,0.5499602865941345,1.7006568658116985,2.222026123943769
9165,ULTRA BEVERAGE COMPANY LLP,25738,Mas De Daumas Gassac Red 13,750.0,175,37.99,24.99,4373.25,2355.3799999999987,62.0,1139.7,6.890000000000004,68054.70000000003,-6391.120000000001,-0.8567067734293414,0.3542857142857142,0.5385880066312236
5992,MCCORMICK DISTILLING CO,978,Ron Rio Silver Rum,1000.0,825,6.99,5.3,4372.499999999998,6018.3899999999785,861.0,1712.550000000002,904.0499999999992,1567.85,-2726.610000000018,0.2734767936275293,1.0436363636363637,1.3764185248713507
1590,DIAGEO CHATEAU ESTATE WINES,18822,Sterling Carneros Pnt Nr,750.0,328,19.99,13.33,4372.240000000001,9084.579999999958,442.0,5516.319999999963,49.069999999999936,7259.75,340.0999999999567,0.518718531841866,1.3475609756097562,2.077786214846385
653,STATE WINE & SPIRITS,23801,Boya Pnt Nr,750.0,410,19.99,10.66,4370.599999999999,7867.079999999964,492.0,4285.319999999971,54.63999999999989,8014.98,-874.1200000000354,0.4444444444444419,1.2,1.7999999999999918
3252,E & J GALLO WINERY,43193,Dancing Bull Zabaco Cab Svgn,750.0,842,7.99,5.19,4369.980000000004,7206.619999999934,838.0,3900.429999999954,93.10999999999989,61966.91,-1533.3400000000738,0.3936158698529902,0.995249406175772,1.649119675604906
8673,STE MICHELLE WINE ESTATES,18565,Red Diamond Pnt Nr,750.0,734,11.99,5.95,4367.300000000001,7962.729999999933,827.0,4054.679999999955,92.03999999999988,15919.700000000004,-771.870000000069,0.45153232622479506,1.1267029972752045,1.8232615116891289
4425,MARTIGNETTI COMPANIES,25105,EnRoute Chard Brumaire RRV,750.0,144,46.99,30.32,4366.080000000001,6719.569999999989,143.0,3430.2699999999936,15.909999999999988,144929.24,-2012.5900000000129,0.3502441376457112,0.9930555555555556,1.5390395961594812
4425,MARTIGNETTI COMPANIES,36483,Tommasi Amarone,750.0,109,59.99,39.99,4358.91,6378.999999999993,100.0,4249.329999999993,11.089999999999996,144929.24,-2338.820000000007,0.31667816272142896,0.9174311926605504,1.4634392543089885
172662,SWEETWATER FARM,4215,Kingfish Silver Rum,750.0,224,25.99,19.4,4345.600000000001,3352.709999999993,129.0,2702.959999999995,101.75000000000014,178.34,-5338.490000000009,-0.2961455061726216,0.5758928571428571,0.771518317378496
9552,M S WALKER INC,10606,Parducci Cab Svgn,750.0,573,10.99,7.58,4343.340000000001,7521.449999999935,655.0,5143.519999999943,72.52999999999984,55551.81999999999,-1165.2300000000669,0.4225395369243911,1.1431064572425829,1.731720288994169
9552,M S WALKER INC,23420,Dom D'Andezon CdRhone Red,750.0,525,12.99,8.27,4341.749999999996,7691.179999999942,582.0,5421.889999999945,64.35999999999981,55551.81999999999,-992.3200000000506,0.43548974279629016,1.1085714285714283,1.7714469971785451
4425,MARTIGNETTI COMPANIES,15940,Bongiovanni Barolo,750.0,132,49.99,32.89,4341.4800000000005,2999.3999999999965,60.0,2199.5599999999995,6.640000000000004,144929.24,-5683.560000000005,-0.44744948989798145,0.4545454545454545,0.6908703944277058
